Set: Salvatore Gaia | File: Elsword\Resources\Enum.lua | Line: 116 | ID/Key: TA_CENTER_LEFT=4 | Context: SGI_GAIA			= 1,
Set: Miracle Alchemist | File: Elsword\_ClientScript\Major\ItemTrans_DE.lua | Line: 32203 | ID/Key: 101330 | Context: m_Description = "Früher brauchten Alchemisten diese Schriftrollen, aber heute sind sie wegen neuer Techniken nicht mehr nötig. Händler kaufen sie nur noch als Sammlerstücke.",
Set: Miracle Alchemist | File: Elsword\_ClientScript\Major\ItemTrans_DE.lua | Line: 32210 | ID/Key: 101340 | Context: m_Description = "Früher brauchten Alchemisten diese Schriftrollen, aber heute sind sie wegen neuer Techniken nicht mehr nötig. Händler kaufen sie nur noch als Sammlerstücke.",
Set: Miracle Alchemist | File: Elsword\_ClientScript\Major\ItemTrans_DE.lua | Line: 32217 | ID/Key: 101350 | Context: m_Description = "Früher brauchten Alchemisten diese Schriftrollen, aber heute sind sie wegen neuer Techniken nicht mehr nötig. Händler kaufen sie nur noch als Sammlerstücke.",
Set: Miracle Alchemist | File: Elsword\_ClientScript\Major\ItemTrans_DE.lua | Line: 32224 | ID/Key: 101360 | Context: m_Description = "Früher brauchten Alchemisten diese Schriftrollen, aber heute sind sie wegen neuer Techniken nicht mehr nötig. Händler kaufen sie nur noch als Sammlerstücke.",
Set: Miracle Alchemist | File: Elsword\_ClientScript\Major\ItemTrans_DE.lua | Line: 32231 | ID/Key: 101370 | Context: m_Description = "Früher brauchten Alchemisten diese Schriftrollen, aber heute sind sie wegen neuer Techniken nicht mehr nötig. Händler kaufen sie nur noch als Sammlerstücke.",
Set: Miracle Alchemist | File: Elsword\_ClientScript\Major\ItemTrans_DE.lua | Line: 32238 | ID/Key: 101380 | Context: m_Description = "Früher brauchten Alchemisten diese Schriftrollen, aber heute sind sie wegen neuer Techniken nicht mehr nötig. Händler kaufen sie nur noch als Sammlerstücke.",
Set: Miracle Alchemist | File: Elsword\_ClientScript\Major\ItemTrans_DE.lua | Line: 32245 | ID/Key: 101390 | Context: m_Description = "Früher brauchten Alchemisten diese Schriftrollen, aber heute sind sie wegen neuer Techniken nicht mehr nötig. Händler kaufen sie nur noch als Sammlerstücke.",
Set: Miracle Alchemist | File: Elsword\_ClientScript\Major\ItemTrans_DE.lua | Line: 32252 | ID/Key: 101400 | Context: m_Description = "Früher brauchten Alchemisten diese Schriftrollen, aber heute sind sie wegen neuer Techniken nicht mehr nötig. Händler kaufen sie nur noch als Sammlerstücke.",
Set: Miracle Alchemist | File: Elsword\_ClientScript\Major\ItemTrans_DE.lua | Line: 32259 | ID/Key: 101410 | Context: m_Description = "Früher brauchten Alchemisten diese Schriftrollen, aber heute sind sie wegen neuer Techniken nicht mehr nötig. Händler kaufen sie nur noch als Sammlerstücke.",
Set: Miracle Alchemist | File: Elsword\_ClientScript\Major\ItemTrans_DE.lua | Line: 32266 | ID/Key: 101420 | Context: m_Description = "Früher brauchten Alchemisten diese Schriftrollen, aber heute sind sie wegen neuer Techniken nicht mehr nötig. Händler kaufen sie nur noch als Sammlerstücke.",
Set: Miracle Alchemist | File: Elsword\_ClientScript\Major\ItemTrans_DE.lua | Line: 32273 | ID/Key: 101430 | Context: m_Description = "Früher brauchten Alchemisten diese Schriftrollen, aber heute sind sie wegen neuer Techniken nicht mehr nötig. Händler kaufen sie nur noch als Sammlerstücke.",
Set: Henir - Lord of Time and Space | File: Elsword\_ClientScript\Major\ItemTrans_DE.lua | Line: 35660 | ID/Key: 110832 | Context: m_Name = "Henirschlüssel",
Set: Henir - Lord of Time and Space | File: Elsword\_ClientScript\Major\ItemTrans_DE.lua | Line: 35661 | ID/Key: 110832 | Context: m_Description = "Ein Schlüssel, der früher Zugang zu Henirs Raumzeit verschaffte. Inzwischen ist es ein Relikt ohne Verwendungsmöglichkeit. Du kannst ihn an einen Händler verkaufen.",
Set: Henir - Lord of Time and Space | File: Elsword\_ClientScript\Major\ItemTrans_DE.lua | Line: 35667 | ID/Key: 110833 | Context: m_Name = "Henir-Geheimschlüssel",
Set: Henir - Lord of Time and Space | File: Elsword\_ClientScript\Major\ItemTrans_DE.lua | Line: 35668 | ID/Key: 110833 | Context: m_Description = "Ein Schlüssel, der früher Zugang zum Herausforderungsmodus von Henirs Raumzeit verschaffte. Inzwischen ist es ein Relikt ohne Verwendungsmöglichkeit. Du kannst ihn an einen Händler verkaufen.",
Set: Henir - Lord of Time and Space | File: Elsword\_ClientScript\Major\ItemTrans_DE.lua | Line: 35675 | ID/Key: 110834 | Context: m_Description = "Ein Gegenstand, aus dem man einmal den Schlüssel zu Henirs Raumzeit herstellen konnte. Inzwischen ist es ein Relikt ohne Verwendungsmöglichkeit. Du kannst ihn an einen Händler verkaufen.",
Set: Henir - Lord of Time and Space | File: Elsword\_ClientScript\Major\ItemTrans_DE.lua | Line: 35681 | ID/Key: 110835 | Context: m_Name = "Teil des Henir-Geheimschlüssels",
Set: Henir - Lord of Time and Space | File: Elsword\_ClientScript\Major\ItemTrans_DE.lua | Line: 35682 | ID/Key: 110835 | Context: m_Description = "Ein Gegenstand, aus dem man einmal den Schlüssel zum Herausforderungsmodus von Henirs Raumzeit herstellen konnte. Inzwischen ist es ein Relikt ohne Verwendungsmöglichkeit. Du kannst ihn an einen Händler verkaufen.",
Set: Miracle Alchemist | File: Elsword\_ClientScript\Major\ItemTrans_DE.lua | Line: 41143 | ID/Key: 111619 | Context: m_Name = "Vargo-Alchemistenschwert",
Set: Miracle Alchemist | File: Elsword\_ClientScript\Major\ItemTrans_DE.lua | Line: 41144 | ID/Key: 111619 | Context: m_Description = "Eine Waffe aus der Schmiede der Vargo-Alchemisten. Sie halten sich für etwas Besseres als die anderen Vargo und geben sich nur mit der besten Ausrüstung zufrieden. Wie praktisch!\n\n(Kann beim Schmied durch Crafting aufgewertet werden.)",
Set: Miracle Alchemist | File: Elsword\_ClientScript\Major\ItemTrans_DE.lua | Line: 41150 | ID/Key: 111620 | Context: m_Name = "Vargo-Alchemistenoberteil (Elsword)",
Set: Miracle Alchemist | File: Elsword\_ClientScript\Major\ItemTrans_DE.lua | Line: 41151 | ID/Key: 111620 | Context: m_Description = "Eine Rüstung aus der Schmiede der Vargo-Alchemisten. Sie halten sich für etwas Besseres als die anderen Vargo und geben sich nur mit der besten Ausrüstung zufrieden. Wie praktisch!\n\n(Kann beim Schmied durch Crafting aufgewertet werden.)",
Set: Miracle Alchemist | File: Elsword\_ClientScript\Major\ItemTrans_DE.lua | Line: 41157 | ID/Key: 111621 | Context: m_Name = "Vargo-Alchemistenbeinkleid (Elsword)",
Set: Miracle Alchemist | File: Elsword\_ClientScript\Major\ItemTrans_DE.lua | Line: 41158 | ID/Key: 111621 | Context: m_Description = "Eine Rüstung aus der Schmiede der Vargo-Alchemisten. Sie halten sich für etwas Besseres als die anderen Vargo und geben sich nur mit der besten Ausrüstung zufrieden. Wie praktisch!\n\n(Kann beim Schmied durch Crafting aufgewertet werden.)",
Set: Miracle Alchemist | File: Elsword\_ClientScript\Major\ItemTrans_DE.lua | Line: 41164 | ID/Key: 111622 | Context: m_Name = "Vargo-Alchemistenhandschuhe (Elsword)",
Set: Miracle Alchemist | File: Elsword\_ClientScript\Major\ItemTrans_DE.lua | Line: 41165 | ID/Key: 111622 | Context: m_Description = "Eine Rüstung aus der Schmiede der Vargo-Alchemisten. Sie halten sich für etwas Besseres als die anderen Vargo und geben sich nur mit der besten Ausrüstung zufrieden. Wie praktisch!\n\n(Kann beim Schmied durch Crafting aufgewertet werden.)",
Set: Miracle Alchemist | File: Elsword\_ClientScript\Major\ItemTrans_DE.lua | Line: 41171 | ID/Key: 111623 | Context: m_Name = "Vargo-Alchemistenschuhe (Elsword)",
Set: Miracle Alchemist | File: Elsword\_ClientScript\Major\ItemTrans_DE.lua | Line: 41172 | ID/Key: 111623 | Context: m_Description = "Eine Rüstung aus der Schmiede der Vargo-Alchemisten. Sie halten sich für etwas Besseres als die anderen Vargo und geben sich nur mit der besten Ausrüstung zufrieden. Wie praktisch!\n\n(Kann beim Schmied durch Crafting aufgewertet werden.)",
Set: Miracle Alchemist | File: Elsword\_ClientScript\Major\ItemTrans_DE.lua | Line: 41178 | ID/Key: 111624 | Context: m_Name = "Vargo-Alchemistenstab",
Set: Miracle Alchemist | File: Elsword\_ClientScript\Major\ItemTrans_DE.lua | Line: 41179 | ID/Key: 111624 | Context: m_Description = "Eine Waffe aus der Schmiede der Vargo-Alchemisten. Sie halten sich für etwas Besseres als die anderen Vargo und geben sich nur mit der besten Ausrüstung zufrieden. Wie praktisch!\n\n(Kann beim Schmied durch Crafting aufgewertet werden.)",
Set: Miracle Alchemist | File: Elsword\_ClientScript\Major\ItemTrans_DE.lua | Line: 41185 | ID/Key: 111625 | Context: m_Name = "Vargo-Alchemistenoberteil (Aisha)",
Set: Miracle Alchemist | File: Elsword\_ClientScript\Major\ItemTrans_DE.lua | Line: 41186 | ID/Key: 111625 | Context: m_Description = "Eine Rüstung aus der Schmiede der Vargo-Alchemisten. Sie halten sich für etwas Besseres als die anderen Vargo und geben sich nur mit der besten Ausrüstung zufrieden. Wie praktisch!\n\n(Kann beim Schmied durch Crafting aufgewertet werden.)",
Set: Miracle Alchemist | File: Elsword\_ClientScript\Major\ItemTrans_DE.lua | Line: 41192 | ID/Key: 111626 | Context: m_Name = "Vargo-Alchemistenbeinkleid (Aisha)",
Set: Miracle Alchemist | File: Elsword\_ClientScript\Major\ItemTrans_DE.lua | Line: 41193 | ID/Key: 111626 | Context: m_Description = "Eine Rüstung aus der Schmiede der Vargo-Alchemisten. Sie halten sich für etwas Besseres als die anderen Vargo und geben sich nur mit der besten Ausrüstung zufrieden. Wie praktisch!\n\n(Kann beim Schmied durch Crafting aufgewertet werden.)",
Set: Miracle Alchemist | File: Elsword\_ClientScript\Major\ItemTrans_DE.lua | Line: 41199 | ID/Key: 111627 | Context: m_Name = "Vargo-Alchemistenhandschuhe (Aisha)",
Set: Miracle Alchemist | File: Elsword\_ClientScript\Major\ItemTrans_DE.lua | Line: 41200 | ID/Key: 111627 | Context: m_Description = "Eine Rüstung aus der Schmiede der Vargo-Alchemisten. Sie halten sich für etwas Besseres als die anderen Vargo und geben sich nur mit der besten Ausrüstung zufrieden. Wie praktisch!\n\n(Kann beim Schmied durch Crafting aufgewertet werden.)",
Set: Miracle Alchemist | File: Elsword\_ClientScript\Major\ItemTrans_DE.lua | Line: 41206 | ID/Key: 111628 | Context: m_Name = "Vargo-Alchemistenschuhe (Aisha)",
Set: Miracle Alchemist | File: Elsword\_ClientScript\Major\ItemTrans_DE.lua | Line: 41207 | ID/Key: 111628 | Context: m_Description = "Eine Rüstung aus der Schmiede der Vargo-Alchemisten. Sie halten sich für etwas Besseres als die anderen Vargo und geben sich nur mit der besten Ausrüstung zufrieden. Wie praktisch!\n\n(Kann beim Schmied durch Crafting aufgewertet werden.)",
Set: Miracle Alchemist | File: Elsword\_ClientScript\Major\ItemTrans_DE.lua | Line: 41213 | ID/Key: 111629 | Context: m_Name = "Vargo-Alchemistenbogen",
Set: Miracle Alchemist | File: Elsword\_ClientScript\Major\ItemTrans_DE.lua | Line: 41214 | ID/Key: 111629 | Context: m_Description = "Eine Waffe aus der Schmiede der Vargo-Alchemisten. Sie halten sich für etwas Besseres als die anderen Vargo und geben sich nur mit der besten Ausrüstung zufrieden. Wie praktisch!\n\n(Kann beim Schmied durch Crafting aufgewertet werden.)",
Set: Miracle Alchemist | File: Elsword\_ClientScript\Major\ItemTrans_DE.lua | Line: 41220 | ID/Key: 111630 | Context: m_Name = "Vargo-Alchemistenoberteil (Rena)",
Set: Miracle Alchemist | File: Elsword\_ClientScript\Major\ItemTrans_DE.lua | Line: 41221 | ID/Key: 111630 | Context: m_Description = "Eine Rüstung aus der Schmiede der Vargo-Alchemisten. Sie halten sich für etwas Besseres als die anderen Vargo und geben sich nur mit der besten Ausrüstung zufrieden. Wie praktisch!\n\n(Kann beim Schmied durch Crafting aufgewertet werden.)",
Set: Miracle Alchemist | File: Elsword\_ClientScript\Major\ItemTrans_DE.lua | Line: 41227 | ID/Key: 111631 | Context: m_Name = "Vargo-Alchemistenbeinkleid (Rena)",
Set: Miracle Alchemist | File: Elsword\_ClientScript\Major\ItemTrans_DE.lua | Line: 41228 | ID/Key: 111631 | Context: m_Description = "Eine Rüstung aus der Schmiede der Vargo-Alchemisten. Sie halten sich für etwas Besseres als die anderen Vargo und geben sich nur mit der besten Ausrüstung zufrieden. Wie praktisch!\n\n(Kann beim Schmied durch Crafting aufgewertet werden.)",
Set: Miracle Alchemist | File: Elsword\_ClientScript\Major\ItemTrans_DE.lua | Line: 41234 | ID/Key: 111632 | Context: m_Name = "Vargo-Alchemistenhandschuhe (Rena)",
Set: Miracle Alchemist | File: Elsword\_ClientScript\Major\ItemTrans_DE.lua | Line: 41235 | ID/Key: 111632 | Context: m_Description = "Eine Rüstung aus der Schmiede der Vargo-Alchemisten. Sie halten sich für etwas Besseres als die anderen Vargo und geben sich nur mit der besten Ausrüstung zufrieden. Wie praktisch!\n\n(Kann beim Schmied durch Crafting aufgewertet werden.)",
Set: Miracle Alchemist | File: Elsword\_ClientScript\Major\ItemTrans_DE.lua | Line: 41241 | ID/Key: 111633 | Context: m_Name = "Vargo-Alchemistenschuhe (Rena)",
Set: Miracle Alchemist | File: Elsword\_ClientScript\Major\ItemTrans_DE.lua | Line: 41242 | ID/Key: 111633 | Context: m_Description = "Eine Rüstung aus der Schmiede der Vargo-Alchemisten. Sie halten sich für etwas Besseres als die anderen Vargo und geben sich nur mit der besten Ausrüstung zufrieden. Wie praktisch!\n\n(Kann beim Schmied durch Crafting aufgewertet werden.)",
Set: Miracle Alchemist | File: Elsword\_ClientScript\Major\ItemTrans_DE.lua | Line: 41248 | ID/Key: 111634 | Context: m_Name = "Vargo-Alchemistenscimitar",
Set: Miracle Alchemist | File: Elsword\_ClientScript\Major\ItemTrans_DE.lua | Line: 41249 | ID/Key: 111634 | Context: m_Description = "Eine Waffe aus der Schmiede der Vargo-Alchemisten. Sie halten sich für etwas Besseres als die anderen Vargo und geben sich nur mit der besten Ausrüstung zufrieden. Wie praktisch!\n\n(Kann beim Schmied durch Crafting aufgewertet werden.)",
Set: Miracle Alchemist | File: Elsword\_ClientScript\Major\ItemTrans_DE.lua | Line: 41255 | ID/Key: 111635 | Context: m_Name = "Vargo-Alchemistenoberteil (Raven)",
Set: Miracle Alchemist | File: Elsword\_ClientScript\Major\ItemTrans_DE.lua | Line: 41256 | ID/Key: 111635 | Context: m_Description = "Eine Rüstung aus der Schmiede der Vargo-Alchemisten. Sie halten sich für etwas Besseres als die anderen Vargo und geben sich nur mit der besten Ausrüstung zufrieden. Wie praktisch!\n\n(Kann beim Schmied durch Crafting aufgewertet werden.)",
Set: Miracle Alchemist | File: Elsword\_ClientScript\Major\ItemTrans_DE.lua | Line: 41262 | ID/Key: 111636 | Context: m_Name = "Vargo-Alchemistenbeinkleid (Raven)",
Set: Miracle Alchemist | File: Elsword\_ClientScript\Major\ItemTrans_DE.lua | Line: 41263 | ID/Key: 111636 | Context: m_Description = "Eine Rüstung aus der Schmiede der Vargo-Alchemisten. Sie halten sich für etwas Besseres als die anderen Vargo und geben sich nur mit der besten Ausrüstung zufrieden. Wie praktisch!\n\n(Kann beim Schmied durch Crafting aufgewertet werden.)",
Set: Miracle Alchemist | File: Elsword\_ClientScript\Major\ItemTrans_DE.lua | Line: 41269 | ID/Key: 111637 | Context: m_Name = "Vargo-Alchemistenhandschuhe (Raven)",
Set: Miracle Alchemist | File: Elsword\_ClientScript\Major\ItemTrans_DE.lua | Line: 41270 | ID/Key: 111637 | Context: m_Description = "Eine Rüstung aus der Schmiede der Vargo-Alchemisten. Sie halten sich für etwas Besseres als die anderen Vargo und geben sich nur mit der besten Ausrüstung zufrieden. Wie praktisch!\n\n(Kann beim Schmied durch Crafting aufgewertet werden.)",
Set: Miracle Alchemist | File: Elsword\_ClientScript\Major\ItemTrans_DE.lua | Line: 41276 | ID/Key: 111638 | Context: m_Name = "Vargo-Alchemistenschuhe (Raven)",
Set: Miracle Alchemist | File: Elsword\_ClientScript\Major\ItemTrans_DE.lua | Line: 41277 | ID/Key: 111638 | Context: m_Description = "Eine Rüstung aus der Schmiede der Vargo-Alchemisten. Sie halten sich für etwas Besseres als die anderen Vargo und geben sich nur mit der besten Ausrüstung zufrieden. Wie praktisch!\n\n(Kann beim Schmied durch Crafting aufgewertet werden.)",
Set: Miracle Alchemist | File: Elsword\_ClientScript\Major\ItemTrans_DE.lua | Line: 41283 | ID/Key: 111639 | Context: m_Name = "Vargo-Alchemistengraviton",
Set: Miracle Alchemist | File: Elsword\_ClientScript\Major\ItemTrans_DE.lua | Line: 41284 | ID/Key: 111639 | Context: m_Description = "Eine Waffe aus der Schmiede der Vargo-Alchemisten. Sie halten sich für etwas Besseres als die anderen Vargo und geben sich nur mit der besten Ausrüstung zufrieden. Wie praktisch!\n\n(Kann beim Schmied durch Crafting aufgewertet werden.)",
Set: Miracle Alchemist | File: Elsword\_ClientScript\Major\ItemTrans_DE.lua | Line: 41290 | ID/Key: 111640 | Context: m_Name = "Vargo-Alchemistenoberteil (Eve)",
Set: Miracle Alchemist | File: Elsword\_ClientScript\Major\ItemTrans_DE.lua | Line: 41291 | ID/Key: 111640 | Context: m_Description = "Eine Rüstung aus der Schmiede der Vargo-Alchemisten. Sie halten sich für etwas Besseres als die anderen Vargo und geben sich nur mit der besten Ausrüstung zufrieden. Wie praktisch!\n\n(Kann beim Schmied durch Crafting aufgewertet werden.)",
Set: Miracle Alchemist | File: Elsword\_ClientScript\Major\ItemTrans_DE.lua | Line: 41297 | ID/Key: 111641 | Context: m_Name = "Vargo-Alchemistenrock (Eve)",
Set: Miracle Alchemist | File: Elsword\_ClientScript\Major\ItemTrans_DE.lua | Line: 41298 | ID/Key: 111641 | Context: m_Description = "Eine Rüstung aus der Schmiede der Vargo-Alchemisten. Sie halten sich für etwas Besseres als die anderen Vargo und geben sich nur mit der besten Ausrüstung zufrieden. Wie praktisch!\n\n(Kann beim Schmied durch Crafting aufgewertet werden.)",
